created_at,full_text_en
2024-07-28,2. The original Palestine is the old Perset that we call Filista in Spanish. This was only a coastal strip to the south of what is now Israel. There was an independent territory but not cohesive until the sixth century.
2024-05-13,ENCAMPMENT AT TU EINDHOVEN Students have occupied a part of TU/e campus to demand that their university cut ties with Israel. Join the students now! Bring tents sleeping material food and water Follow @ eindhoven.encampment on Instagram for updates
2025-04-06,It's normal for concentration camp inmates to hate their jailors
2025-04-06,1- Similar statements made on the same day::)) As we have noted earlier Israel and Turkey are not on the brink of war in Syria neither in the short term nor the midterm as long as Erdogan remains in power. What we are witnessing is more of a theatrical standoff ...
2025-04-06,How are they prisoners if they are innocent of crimes?
2024-02-01,No because Israel is the only country on that land. There is no Palestine. It doesn t exist and never will.
2023-11-12,I can't imagine how you as parents explain to your children if they ask why Israel can commit such atrocities with zero consequence..
2025-04-06,UK MPs DEPORTED FROM ISRAEL FOR ANTI-IDF AGENDA 2 Labour MPs from the UK Yuan Yang and Abtisam Mohamed were denied entry and deported from Israel after authorities accused them of planning to document security forces and spread anti-Israel hatred. Despite claiming they
2025-04-06,Something big is brewing in the Middle East Iran is now on high alert openly preparing for a U.S. or Israeli strike. The IRGC has taken over decision-making while rockets rain down on Israel and the Houthis declare war on the UAE. The pieces of a broader war are sliding
2025-04-06,Israeli fighter jets launch a series of airstrikes targeting the northern areas of Deir Al-Balah city central Gaza Strip following the launch of 10 rockets from there. HamasNazis
2024-06-21,Terribly irrational move. Palestine is also a puppet of Turkey which to this day denies the Armenian Genocide and would happily oppress Armenians again. Unfortunately this is also a result of Israel's policies and the strategic alliance with Azerbaijan.
2025-04-06,Imagine a government not liking what you post online so they bomb your house. That s what Israel has been doing to journalists for 550+ days straight and has killed over 211 journalists so far.
2025-04-06,Hebrew media reports that the United States has sent a third 'THAAD' battery and two 'Patriot' air defense systems to Israel.
2025-04-06,Great interview between  and ! Mentions:
2025-04-06,When Congresswoman RASHIDA TALIB tried on Thurs to classify ISRAEL as an ADVERSARY of America she was OVERWHELMINGLY DEFEATED 407 Yea 3 Nay. (What has this woman been smoking?) Per CA Congressman KEVIN KILEY (R) of CA:
2024-07-12,No matter how many times people say this it's wrong. A Palestinian state is a reward to the PA for NOT using terrorism while punishing Hamas for doing so by removing them from power. Instead Israel is punishing the PA by destroying it and making deals with Hamas.
2025-04-06,The Left will go berserk if Trump's first announced trade deal is with Israel.
2024-08-03,Israel is anything but democratic. It s a settler colonial apartheid state and everyone who claims otherwise should go back to school. Israel is the 1 problem in the Middle East. Erase the red dot!
2025-04-06,Im comparing Oct 7 footage to Gaza war footage. Duh
2024-05-01,Palsina Israel conflict concerns about 1 per thousand of humanity. That 1. May demo is completely fixed on it: possibly reality. Reason: replacement nationalism and hatred of only JD. State. For freed world society without nation anti -Semitism and racism! B0105
2024-12-03,Palestine does not exist . It is a political strategy to Islamise Israel. It is an extension of Arab colonialism. Yet the numpty supporters think they have a moral cause. They empower the hatred of Jews for this fabrication. Israel is the world s first decolonised country.
2025-04-06,Funny I used to hate Candace but her return to reality and the way her humanity shows in the face of Israel slaughtering babies children and mothers daily she s become watchable to me. Life s strange like that!
2025-04-06,Israel Leveled Gaza Then Killed the Drone Journalists Who Showed it to the World Only drones can begin to capture the scale of destruction in the Gaza Strip. The journalists doing it were targeted again and again.
2025-04-06,Tomorrow is going to interesting.
2023-10-08,Israel is not just another random state in the Middle East . It s a rogue state. An international hub of criminals. A master of subversion sabotage and manipulating Western politics. Its end would be nothing but a blessing for the West.
2025-04-06,BREAKING: Trump agreed to send a 2 million heavy bomb to Israel. The U.S will cooperate with Israel in its defence
2025-04-06,You can choose to not look at the evidence but others are not
2025-04-06,Israel is not looking for conflict with Turkey in Syria senior Israeli official says
2025-02-06,When Dricus Du Plessis shouted out Drake after his first title defense last August Drake bet $1.15M total on Sean Strickland and Israel Adesanya to defeat DDP in 2024. UFC312
2023-10-27,! Israel | aerate
2023-11-03,"The pal3stin3si, on the other hand, do not have the luxury of running away because the edges are full of soldiers ready to kill them and the only airport that had been destroyed in 2001 2002 and then 2004 from - guess who? The Isra3lians !!"
2024-08-16,An intense faceoff between Dricus Du Plessis and Israel Adesanya UFC305 | Saturday 10 ET | ESPN+ PPV   (via )
2025-04-06,Is Trump negotiating? Israel dropped tariffs on the US to 0 before April 2 still on the list at 17%. Vietnam is dropping all tariffs still on the list. We have an exhaustive free trade agreement *Trump* signed with with his good friend Abe in Japan a few years ago Trump said
2025-04-06,The nice thing is you can verify the claim.
2025-04-06,Doesn't make him any less of a criminal
2025-04-06,No it's not Israel it's Muslims.. It's not even Muslims it's really Islam that is the danger it's a fake religion disguised as a religion but an imperial lethal force of destruction like every country they have conquered
2024-06-26,REVIVE THE BOYCOTT MOVEMENT In the early years of Al Nakba the Arab League's boycott pressured the US to limit arms supply to Israel. It's time to reinvigorate a comprehensive global boycott and hold these financial institutions accountable.
2025-04-06,i personally know the grandchild of a jewish woman that was imprisoned in the holocaust. she owns a star of david that belonged to her grandmother that got her through the camps. notably PRE israel. it has been a symbol of jewish strength and israel does not get to co opt it now
2024-06-22,June 18 marked the commencement of the 56th session of the Human Rights Council. The same UN experts monitoring Israel s brutal occupation and genocide in Gaza are now looking into the human rights violations of US college students for protesting that genocide. We will not be
2025-04-06,The Gulf dictatorships have finally realised they mightn't survive collaboration with Israel and the US. War with Iran is gonna trigger popular uprisings against pro western regimes across the Middle East. America and Israel have already lost.
2024-08-17,Dricus Du Plessis defends his middleweight title against former champion Israel Adesanya and a clash between flyweight contenders Kai Kara-France and Steve Erceg headline UFC305 Saturday 10 ET on ESPN+ PPV
2023-12-14,The letters on the table: Israel does not want the solution of two states. He wants one of his from the Red to the sea. With the land of Palestine but without its population.
2025-03-18,Over the past two months the Zionist state of Israel has continually violated the provisions of the ceasefire agreement acting with impunity and the full backing of the imperialist Western world. Now the Zionist entity is continuing the genocidal bombardment of the Gaza Strip
2025-04-06,Regarding U.S. aid to Israel: Trump's first term (2017 2021) provided ~$14.4B mostly regular military aid. Biden s term (2021 2025) gave ~$33.1B including $15.2B regular and $17.9B emergency aid due to conflicts. Trump s current term (2025 now) has seen minimal aid so far.
2025-04-06,There's a reason your posts get no likes and you have no followers. One day you'll realize what that reason is
2025-04-06,I've been speaking up for Palestinians for 30 years But Hamas is a major PROBLEM for Palestinians Hamas went to Israel and KIDNAPPED women children and elderly people and took them back to Gaza And Hamas evil actions caused Gaza to be bombed and destroyed
2025-04-06,It's pretty accurate even he knows
2024-05-13,Jonathan: Free free Palestine! Sumayyah: Over 40 000 Palestinians killed by Israel. Say what: Free free Palestine!
2025-04-06,Gaza Rockets Strike Ashkelon Intercepted by Iron Dome. Approximately 10 rockets were launched from the Gaza Strip towards southern Israel targeting cities such as Ashkelon and Ashdod. The Israel Defense Forces reported that most
2024-05-12,Demands from the Duke students flyer: We call on Duke to DISCLOSE its financial investments in Israel DIVEST from companies profiting from the occupation of Palestine BOYCOTT academic partnerships with Israeli universities and SPEAK in favor of an immediate ceasefire.
2023-10-07,I am reading and talking to those who live in the region the Palestinians attacked Israel in a cowardly manner shot the elderly at the bus points entered homes and shot Famlias kidnapped old people and now was advertising Barbarie that
2023-10-15,War criminals. The Israel army order 1 1 million Palestinians who left their homes and then mata many of them while trying to follow that impossible order.
2025-04-06,Israel found out these two. They did the right thing in banning them from their country. Sense prevails even though it s not in my own country! Furious row after Labour MPs denied entry to Israel
2024-08-17,Drake is betting on Israel Adesanya to win at UFC305 TONIGHT 10 ET on ESPN+ PPV
2025-04-06,Tough call but if you re prioritizing a pro-Israel stance Labour s your best bet right now. They re in power with a clear support for Israel s defense led by Starmer. Conservatives are solid too historically pro-Israel but they re in opposition and lagging at 22% in polls.
2025-04-06,LOW BLOW: Israel BOMBS Paramedics and Rescue Workers!
2025-04-06,Yes the territory now called Israel was historically named Israel during the ancient Kingdom of Israel (1047 722 BCE) though its borders differed from today s. After its fall the region was called Judaea Palestine and other names until 1948 when the modern state revived
2025-04-06,I love how there's literally no Hamas in the video
2024-07-21,There is no state of Palsina There is a piling up by the radical Islamic Hamas.
2025-04-06,I have not jumped on the bandwagon to condemn Israel for firing on the ambulances and unmarked vans and paramedics along with men in civilian clothing with automatic weapons because Hamas has a very long history of Al Qassam soldiers doubling as paramedics and using ambulances to
2025-04-06,It is not. Israel has a law denying entry to people who call publically for its destruction and boycott . Sovereign countries are free to decide who they allow in.
2025-04-06,They lied as they usually do. Is anyone surprised?
2024-05-26,Friendly reminder that just like the tooth fairy there is no such thing as Palestine. Never has been and never will be.
2025-04-06,The Greatest Movie Trivia (601): The bulk of the picture was shot in Israel and director Samuel Fuller remarked that it was unsettling after a scene was shot when the German soldiers and SS troops would take off their helmets and Fuller would see them wearing yarmulkes.
2024-08-24,Exactly. His supporters (which transformed into PraGib supporters during the presidential campaign) even slammed Ganjar's refusal of World Cup U-21 that would feature Israel. Disgusting.
2024-12-26,The term Palestine refers to the plan by the Arab-Muslim world to establish an apartheid Arab-state in the Holy land where Jews won t be allowed to exist. When you recognize Palestine as a state you actually support the ethnic cleaning of Jews from their homeland.
2023-11-23,The Zionist counter was on the Raced Rland Bara on Palestine.
2025-04-06,Nothing scares Israel more than the camera and the truth. Since the ceasefire they ramped up their targeting of journalists and today the targeting of a tent where journalists gather near the Nasser Hospital.
2025-04-06,Russia attacking Ukraine from the Black Sea in defiance of the maritime ceasefire Trump claims to have brokered. HamasISIS launching rockets into Israel after refusing to release the hostages during a Trump-brokered ceasefire. The Khomeinist regime in Iran and
2024-08-08,Israel torture and kills the Palestinian prisoners Israel kills Palestinian children Israel Bombarda Hospitals Schools and Universities and humanitarian offices Israel wants the extinction of the Palestinians Israel a terrorist state who supports them accomplice Sionismonovonazismismo
2024-01-04,Israel practicing a genocide in Palestine since October and the Daesh revives in the area attacking Irn. No one expected less from Mosad.
2025-04-06,The War of Rebirth is Netanyahu's term for Israel's current multi-front conflict framing it as a pivotal moment for national renewal echoing the 1948 War of Independence. It ties to the War of 7 Fronts Hamas Hezbollah Houthis West Bank terrorists Iraqi/Syrian militias
2024-02-03,'Palestine' is from the Hebrew root  (Palash) which means 'invader'. Also I'm pretty sure there's no 'P' in Arabic which makes it even weirder.
2025-04-06,Palestinian militant group Hamas said it fired a barrage of rockets at cities in Israel's south on Sunday in response to Israeli massacres of civilians in Gaza. Click the photo to read more:
2025-04-06,What now . Or will you be issuing your standard 'we're waiting on the result of the investigation being carried out by Israel'. I hope and pray you end up at the Hague as a co-conspiritor...
2023-11-20,let me add that In Arabic there is indeed no direct equivalent to the letter P. The name Palestine in Arabic is written as  (Filastin) using the Arabic letter  (Fa) to approximate the P sound.
2024-11-08,But you're silent crying. The only two -states solution with Palestine 1 and Palestine 2. Let's not joke a genocidal messianic regime must not exist. Israelis as people must learn equality and respect for human life (those who will not be tried to
2024-03-31,"There is no + there was never a country of Palsina. There is a geogr. Palsina area lived in by Jews +Arabs. According to the UN, this should be shared into two states, which the Arabs did not want. They formed an Israel to destroy. Result: sentence 1."
2025-04-06,Besides it's been downloaded even by Israeli media outlets and reported on.. if it was malicious you don't think someone would have mentioned something?
2023-11-20,Palestine has the support of the world behind it it shall never crumble
2025-04-06,No source? Just some blurry images? The last one is a civil defense uniform lol
2023-11-14,I understand your Irona but it's just that Irona. Your passport will not register an income to Palestine if you travel to Israel. Empling that it is as frustrating (for you) as true.
2024-05-16,It was called Palestine for 2 000 years as it is a Roman term. Not a state of Palestine. That has never existed. you don't even have the letter P in the Arabic language. Jews were called Palestinians before 1948. Palestine Post newspaper - Jewish Palestine soccer
2025-04-06,Ain Media also employed Gazan journalist Ibrahim Lafi who was killed on 10/7 at Erez Crossing which Hamas breached in order to kill Israelis throughout southern Israel. No mere journalist was at Erez Crossing on 10/7. Only participants. Terrorists.
2023-11-15,Not in response Israel is determined to end all the Palestinians and occupy their territory to finally fulfill the sionist dream from the Red to the sea better do it well
2023-10-07,By supporting the Palestinian terrorists instrumental by corrupt extremely corrupt parties such as Hamas and Hezbollah you in fact prcipite the pure and simple disappearance of the Palestinian nation.
2024-05-30,What is All eyes on Rafah  mean? Rafah is in crisis. After 236 days of suffering Palestinians were forced to flee their homes for makeshift tents in Rafah promised as a 'safe zone' by Israel but even there they face brutal attacks.
2024-05-28,ALL EYES ON RAFAH
2025-04-06,Forget Rafah or Khan Younis or Gaza City. Those places are terrorist bases and nothing more. But why are there NO eyes on the Christians being systematically slaughtered by Islamists every day? Nobody seems to even care about the victims of Islam. I wonder why that is?
2025-04-06,Rafah existed for over 3 300 years. It was wiped off the map by a settler-colony that has existed for just 77 years.
2024-06-01,REVOLT FOR RAFAH Join Palestinian students supported by the wider community at Columbia at a the new Gaza Solidarity Encampment. We are outraged by Columbia s complicity in the killing of our people in Gaza and most recently the massacre in Rafah. We are equally outraged
2024-05-29,Pagi guys ayo tetep naikin ht ALL EYES ON RAFAH ALL EYES ON RAFAH ALL EYES ON RAFAH ALL EYES ON RAFAH ALL EYES ON RAFAH ALL EYES ON RAFAH .. RafahUnderAttack .. GazaGenocide .. AllEyesOnRaffah
2024-05-26,ALL EYES ON RAFAH
2024-05-28,all out for Rafah
2025-04-06,An Israeli tank platoon lined up outside a school in Rafah which once sheltered displaced Palestinian families and unleashed a barrage of shells and indiscriminate gunfire on the building ensuring civilians could no longer seek refuge there.
2024-05-27,Milan Italy University of Milan blocked by Palestinian encampment for Rafah today
2024-05-28,Selamat pagi ayoo terus naikan ht ALL EYES ON RAFAH ALL EYES ON RAFAH ALL EYES ON RAFAH ALL EYES ON RAFAH ALL EYES ON RAFAH ALL EYES ON RAFAH . RafahUnderAttack . GazaGenocide . AllEyesOnRaffah
2025-04-06,Forgive me mum. I swear I only accepted this path to help people. O Lord accept my repentance. These were the final words of Palestinian paramedic Refaat Radwan before he was executed by Israeli forces in Rafah along with 14 colleagues. Gaza
2025-04-06,Rafah still exists
2025-04-06,i need a rap verse pLEASE
2025-04-06,Released footage from the Israeli army documents the detonation of Palestinian homes with voices of jubilation clearly heard in the background north of Rafah in southern Gaza. Israel is a rogue colonial occupying terrorist genocidal state.
2025-04-06,Rafah has been wiped off the map no homes no trees no life left You once said All eyes on Rafah. Now will you look away?
2025-04-06,Rifaat Radwan was a Palestinian paramedic working for the Palestinian Red Crescent Society (PRCS) . On March 23 2025 while responding to an airstrike in the Tel al-Sultan neighborhood of Rafah in southern Gaza he was killed along with 14 other rescuers by
2024-05-11,Hiroshima In an act of anti-imperial solidarity heard round the world students and workers in Hiroshima marched in opposition to the zionist invasion of Rafah today.
2025-04-06,No Rafah anymore!
2025-04-06,After Israel violated the Peace Treaty in May 2024 Egypt decided to deploy hundreds of tanks APCs anti-aircraft systems and artillery into Sinai particularly in the Egyptian City of Rafah which is located within Zone C as outlined in the treaty's security annex.
2024-05-06,the Student Intifada has swept the UK ALL OUT FOR RAFAH! ALL OUT FOR DIVESTMENT!
2025-04-06,A fine line separates being and nothingness. Rafah was. It is no more. Being fades before annihilation. Israel justifies its genocide through the defense of being of abstraction. The politics of bearing witness must begin with living. Palestinians live. Their lives are precious.
2025-04-06,Spokesperson for the Palestine Red Crescent Society says PRCS is calling for an independent international investigation to ensure justice for the 15 rescue workers executed by Israel in Rafah on March 23. The assault on was not an isolated incident it is part of a systematic
2025-04-06,Queues of food and aid trucks abandoned on the Egyptian side of Rafah. Israel has imposed a total blockade on Gaza for over a month.
2025-04-06,Preliminary OSINT Summary: Medical Convoy under IDF fire in Tal al-Sultan Rafah March 23 2025 This thread provides a detailed overview of the incident involving the PRCS and Civil Defense convoy in Rafah. It examines the available evidence outlines conflicting narratives
2025-04-06,The Rafah city and governorate don t exist anymore. Rafah has been completely erased and destroyed. Israel destroyed over 90% of homes and leveled more than 20 000 buildings and over 50 000 housing units. It wiped out 22 of 24 water wells and disabled most of the water
2024-05-07,ALL OUT FOR RAFAHThe people of Gaza already displaced and forced into Rafah are being backed into a corner. There has never been a more critical time to throw pure right against the war machine. All out for Rafah escalate the Student Intifada
2025-04-06,Egypt a country that receives $1.3 billion in aid annually from the US has shut down the Rafah-Gaza border crossing with concrete walls. With this Egypt is placing Gaza under a complete blockade. Not with our tax dollars.
2025-04-06,The Israeli military provided new details that changed its initial account of killing 15 emergency workers near the city of Rafah last month but said investigators were still examining the evidence
2025-03-19,Wait. So you are telling me that you don't know Israel controls what comes in and out from Rafah? It's literally on the Wikipedia page. If you don't know something this basic how are you so sure about your position?
2024-05-18,University of Copenhagen Denmark Images from Rafah Garden at the University of Copenhagen where a coalition of students across Denmark have established an encampment to protest the genocide in Gaza and raise their demands of disclosure divestment and the academic boycott
2025-04-06,Satellite images from Egypt shows deployed hundreds of tanks APCs anti-aircraft systems and artillery in Sinai particularly in the Egyptian city of Rafah located within Zone C of the 1979 Egypt-Israel Peace Treaty s security annex The build up is as a result of alleged Camp
2024-05-11,Unceded territory of thexmkym (Musqueam) First Nation Students at the University of British Columbia have taken over the UBC bookstore in memory of the martyr Sidraa Hassouna ALL OUT FOR SINDRA. ALL OUT FOR RAFAH ALL OUT FOR DIVESTMENT.
2024-05-30,"Guys look at Mom, you can't use all eyes on Rafah, so discreenshot btw don't stop talking about Palest1ne!"
2025-04-06,Strategic Analysis of Egyptian Tank Buildup on Rafah-Gaza Border Satellite imagery reveals a significant Egyptian tank deployment including M-60 and early Abrams models along the Rafah-Gaza border indicating a heightened military presence. The buildup follows a pattern of
2024-05-30,guys mending kalian semua banjirin instagram nya pake ALL EYES ON RAFAH ALL EYES ON RAFAH ALL EYES ON RAFAH ALL EYES ON RAFAH ALL EYES ON RAFAH ALL EYES ON RAFAH ALL EYES ON RAFAH ALL EYES ON RAFAH ALL EYES ON RAFAH ALL EYES ON RAFAH ALL EYES ON RAFAH
2025-04-06,Destruction of Hamas infrastructure last night in Rafah by Givati
2024-05-06,Rhode Island School of Design Students at RISD are occupying Provwash Building in solidarity with the cause of Palestinian liberation. Solidarity comrades! ALL OUT FOR RAFAH
2025-04-06,Protest Program by Jatiyatabadi Chhatra Dal Against Israel s Brutal Genocide in Gaza and Rafah Expressing solidarity with the martyrs and the injured in Palestine and supporting the global campaign The World Stops for Gaza on April 7 2025. April 8 2025 at 10:30 AM
2024-04-26,Messages of support and strength from Rafah to the student movement  this is who we fight for
2024-02-13,all eyes on Rafah
2025-04-06,also what eef sg next incognito shooting location
2024-05-04,Gaza is the compass of our struggle and Rafah is the North Star of the Student Movement. All that we do on campus we do for the people of Palestine. We will not stop until full divestment! We will not stop until Palestine is free!
2024-03-10,ALL EYES ON RAFAH Last month Israel threatened a ground invasion of Rafah by Ramadan. This week Netanyahu renewed his vow to invade Rafah. Ramadan is quickly approaching and a ground invasion of Rafah is LOOMING. WE MUST ESCALATE PRESSURE.
2025-04-06,Historically incorrect. But maybe just maybe the Arabs occupation of Rafah shouldn t have started a war on Oct 7. Now they reap what they have sown.
2023-11-01,Ambulances arrive in Egypt from Gaza as Rafah crossing opens to civilians for first time since war started
2025-04-06,1/2 Press Release No. (784) Issued by the Government Media Office: Rafah Governorate... The City Wiped Off the Map by the Israeli Occupation Turning It into a Full-Fledged Humanitarian Disaster* In one of the most horrific forms of genocide and ethnic cleansing known
2024-05-09,be fearless for Rafah
2025-04-06,Israeli military forces are destroying every single house in Rafah south of Gaza strip.
2025-04-06,Fact: Rafah is older than Israel.
2025-04-06,Just like the mistake of burning people alive in Rafah. The mistake of slaughtering 7 international aid workers from World Central Kitchen. The mistake of gunning down starving civilians sprinting toward food at aid trucks. The mistake of executing their own hostages
2024-05-06,ALL OUT FOR RAFAH
2024-11-06,No israel controls the Egypt Rafah crossing too. Why?
2025-03-05,You insult me because I pointed out that you don't know Israel controls imports from Rafah.
2025-04-02,Israel controls all imports and who passes the rafah border as part of the 2007 deal. If you even bothered to spend 2 mins reading the rafah wiki your know that. What else don't you know?
2025-02-14,If you just googled the Rafah border crossing you'd know that Israel has control over what goes in and out
2025-03-19,You clearly have never been to the Rafah border before. I have. Israel controls it
2025-04-06,We urgently appeal to the international community United Nations agencies and all humanitarian organizations to assume their legal and moral responsibilities. We also demand immediate action to: Pressure the occupying army to withdraw from Rafah Governorate to enable the
2025-04-06,10 months ago Keir Starmer said the Rafah offensive should not take place . Israel has destroyed Rafah and not only did Starmers government take no action against the Israeli regime they have continued supporting arming and assisting it.
2025-04-06,There was once a city called Rafah This is not a war This is Genocide GazaGenocide
2025-04-06,NEW | The Government Media Office in Gaza has issued a damning statement declaring Rafah has been wiped off the map by a campaign of genocide and ethnic cleansing carried out by the Israeli military. The press release describes Rafah as a full-fledged humanitarian disaster
2025-04-06,Israeli occupation bulldozers are destroying every single house in Rafah South of Gaza Strip
2025-04-06,Rafah used to be a red line.
2025-04-06,Me watching jews shoot medics in Rafah
2025-03-11,What wall? Google 'the blockade of Gaza' and educate yourself. It's crazy that you think Egypt controls the Rafah crossing when Israel is the one who approves imports and exports from Rafah. How do you not know that?;;;
2025-03-05,Because if you even knew the basics of the situation you'd know that the Rafah crossing is controlled by Israel not Egypt as part of the 2008 deal.
2025-03-24,Strange that you don't know rafah is controlled by Israel as part of the 2007 deal. It's literally on the Wikipedia page first paragraph. What else do you not know?
2024-12-30,Omar Rashid an incoming first-year student at Dartmouth remains trapped in Gaza due to the closure of the Rafah crossing. Call on  to secure his safe arrival in Hanover NH by signing the petition. Sign now:  GoFundMe:
2025-04-06,3300 years of history that is how long Rafah existed before the occupier wiped it from the earth
2025-04-06,My grandmother was born in Rafah her sister worked in Al-Shifa Hospital their health has been going downhill since the ground invasion of Gaza I can't quite imagine how that feels for them Al-Shifa now is little more than a charred building and a mass grave all of Gaza is.
2024-05-06,NYC URGENT CALL FOR MOBILIZATION: CITYWIDE DAY OF RAGE IN DEFENSE OF RAFAH Take to the streets to resist the invasion! Monday May 6th Hunter College: 68th St. &amp;;;
2024-05-06,THERE CAN BE NO BUSINESS AS USUAL WITH RAFAH UNDER ATTACK
2025-04-06,Soldiers from the Golani reconnaissance battalion followed the orders and in Rafah they even spray-painted on the walls of a Palestinian home: 'Your wh*** mother's *** we will tear Gaza to pieces!
2025-03-19,You are lying Israel controls who goes through the Rafah crossing and there is no right of return.
2024-10-23,You think Egypt controls the Rafah crossing? Google it. You'll see that Israel controls it as part of a deal in 2006. Besides why should Egypt take refugees? Why not just let them live outside their concentration camp?
2024-05-30,ALL EYES ON RAFAH ALL EYES ON RAFAH ALL EYES ON RAFAH ALL EYES ON RAFAH ALL EYES ON RAFAH ALL EYES ON RAFAH . RafahUnderAttack . GazaGenocide . AllEyesOnRaffah
2025-04-06,Eyes on Rafah must have meant watch us assault and annihilate this place and it's people
2025-04-06,1/3 - New forced displacement order issued 20 min ago targeting genocide survivors in southern neighborhoods of Deir al-Balah. The IDF ordered families to immediately abandon their shelter &amp;;;
2024-05-08,We need to be willing to risk everything for Rafah
2024-05-30,ALL EYES ON RAFAH ALL EYES ON RAFAH ALL EYES ON RAFAH ALL EYES ON RAFAH ALL EYES ON RAFAH ALL EYES ON RAFAH ALL EYES ON RAFAH ALL EYES ON RAFAH ALL EYES ON RAFAH ALL EYES ON RAFAH ALL EYES ON RAFAH ALL EYES ON RAFAH ..RafahUnderAttack (cont..)
2025-04-06,Video forces Israel to change story on execution of Palestinian emergency workers in Rafah
2025-04-06,No Israel hasn t been around longer than Rafah. Rafah s history goes back over 3 300 years to around 1300 BCE while modern Israel was founded in 1948 making it 77 years old. As for the hostages taken by Hamas in October 2023 not all have been returned yet 147 are back alive
2024-05-27,PHILLY ALL OUT FOR RAFAH
2024-05-24,UN's top court orders halt to Israel's military operations in Rafah citing immense risk to Palestinian population
2025-04-06,motaz_azaiza: Israeli occupation bulldozers are destroying every single house in Rafah south of Gaza strip. AnatomyofGenocide UNSeatIsrael NoFlyZone4Israel ICJ_Breach BDS ICC4Israel RegimeChange4Israel SanctionIsrael AirBlockade4Israel GazaGenocide StopArmingIsrael
2025-04-06,Israel is annexing Rafah.
2024-05-08,US reveals it paused shipment of bombs for Israel over concerns it was going ahead with major Rafah ground operation
2025-04-06,- The Israeli military updated its account of the March 23 killing of 15 emergency workers near Rafah in southern Gaza. Initially it claimed soldiers fired on unmarked vehicles approaching suspiciously in the dark killing nine militants. However video evidence from
2025-04-06,Speaker 3 Saif Alarja  5 family members martyred Live in Rafah Gaza with wife and their beautiful two-year-old daughter a miracle they waited ten long years for. She was just seven months old when war broke out. Want help with rebuilding food and security.
2025-04-06,BREAKING Israeli military forces are destroying every single house in Rafah south of Gaza strip.
2025-04-06,Israeli forces shot dead 15 paramedics and first responders near the southern Gazan city of Rafah in the early hours of March 23 before burying their bodies in a shallow grave where the crushed remains of their vehicles were also found.  via
2024-02-12,Israeli military says two hostages rescued in Rafah as heavy strikes reported in southern Gazan city
2025-04-06,Hey  your post has some issues. Rafah s over 3 300 years old true but it hasn t been wiped off the map. It s damaged from recent conflicts yet still stands with people living there. Calling Israel a settler-colony is a hotly debated label that skips a ton of
2025-04-06,Deir al-Balah is one of the least destroyed cities in Gaza and home to a massive percentage of the displaced population. I fear their intent is to raise it like Rafah.   this is what you voted to continue when you voted no on the arms embargo last week.
2025-04-02,Yes Israel control the rafah crossing. Google it. Idiot
2025-04-06,What does it take to bury a child beneath rubble and still call it justice? Her name was Alia. She was 6. She died in Rafah crushed under her home while holding her baby brother. Since October 2023 over 58 000 Palestinians have been confirmed killed. But when you include the
2023-11-03,Scotland's First Minister Humza Yousaf says wife's parents have left Gaza through Rafah crossing after four weeks of living nightmare Follow live updates on the BBC website
2025-04-02,Isn't it funny that the moment I corrected him about the rafah border he switched to some nonsense about muslins? He's either a bot or very low IQ individual
2023-10-21,Rafah border crossing opens allowing first aid trucks to enter Gaza since Israel-Hamas war erupted Follow the latest developments on the BBC website:
2025-04-06,Israel has wiped the city of Rafah off the map. Over 3 000 yrs. old first recorded mention of it was in 1 303 BCE. Rafah had a population of 171 889 and as recently as February 2025 1.4 million Palestinians were sheltering there. The world does nothing.
2025-04-06,Will anyone face justice for the Rafah ambulance convoy attack?
2025-04-06,BREAKING Egypt closed the Rafah crossing gate on the Egyptian side of Gaza Strip with a long concrete wall
2025-04-06,Palestine Red Crescent Society calls for independent international investigation to ensure justice for 15 rescue workers Israel executed in Rafah March 23. The assault was not an isolated incident-it's part of a systematic targeting of PRCS workers in Gaza
2025-04-06,Footage shows queues of food and aid trucks abandoned on the Egyptian side of Rafah. Follow Press TV on Telegram:
2025-04-06,The 'red line around Rafah' will go down in history as one of tge great deceptions and crimes of the century. All I know is that while what it was is lost it will stand again.
2025-04-06,Rafah has fallen northern Gaza lies in ruins and the world has grown numb to the cries. What was once vibrant is now shattered and yet the silence of the world is deafening.
2025-04-06,The Egyptian army is currently closing the gates of the Rafah crossing on the Egyptian side with a long concrete wall. ?????????????
2024-05-09,Jawa Barat Indonesia  The amazing students of Unpad SJP hosted a rally today in support of Rafah  All out for Rafah!
2025-04-06,Egypt reportedly decided to close off the Rafah crossing using a concrete wall. This is the right decision for Egyptian national security. No one goes into Egypt from Gaza or vice versa.
2025-04-06,Journalists: this is a substantial change. Israel just claimed Rafah as part of its buffer zone. Please compare the buffer zone (white) to this displacement order from 31 March.
2025-04-06,Rafah 'wiped off the map' by Israel's ethnic cleansing campaign
2025-04-02,How? Anything that passes through the rafah border is approved by Israel since 2007.
2025-04-06,After wiping Rafah they now seek to mirror that in Deir al-Balah.
2025-04-06,Israel changes story on Rafah medic killings says 'will probe'
2025-04-06,Is Deir al-Balah about to look like Rafah? Some will say absurdly and hatefully that Hamas is to blame. Please spare me. Israel is going to do this throughout Gaza whether Palestinians fight back or not. The last 18 months (and 77 years) have made that abundantly clear.
2025-04-06,Video shows Israel killing medics in uniform with lights on (a clear war crime) and yet the Western media cannot bring itself to say what is clear as day. After this no one should ever take what Israel has to say at face value. Where is Canada s response?
