created_at;full_text_en;label;
06/04/2025;Today we remember 31 years since the genocide against the Tutsi in Rwanda. We honour the victims stand with the survivors and commit to fighting hate in all its forms. #Kwibuka31 #RememberUniteRenew https://t.co/Tq9BZXsjpV;n;
06/04/2025;Today marks 31 years since the 1994 Genocide against the Tutsi. As we begin the official commemoration week we honor the memory of the victims and reaffirm our commitment to remembrance unity and renewal. Turibuka Twiyubaka! #Kwibuka31 🇷🇼️#WeLoveYouRwanda https://t.co/ung3bQuweQ;n;
06/04/2025;TRUMP: Lebanese Hezbollah &amp;n;
06/04/2025;&gt;n;
06/04/2025;After the laurea honoris causa in Hungary genocide criminal cross Italy 🇮🇹 France 🇫🇷 and arrive in 🇺🇸 a HELL of welcome with bloody carpets ‼️ #USA wake up‼️ https://t.co/5iGltqmdQr;n;
06/04/2025;Very brave Microsoft engineer Ibtehal Abu Saad disrupted the company s 50th anniversary accusing AI chief Mustafa Suleyman and Microsoft of aiding Israel s genocide in Gaza through tech and military contracts. https://t.co/93X9s9Dp1F;n;
06/04/2025;Today marks 31 years since the 1994 Genocide against the Tutsi. Remember Unite Renew #Kwibuka31 https://t.co/zIDbLoO4ci;n;
06/04/2025;Beshear is the only one of those that I would approve of running and even then only if Pete Buttigieg stays out. Nominating a woman again is risky and Newsom is an ignorant person that stands for nothing while Shapiro supports genocide in the West Bank.;n;
03/04/2025;@Fx1Jonny The most well documented genocide in the history of mankind bar none. https://t.co/7vpK5JtzMq;n;
06/04/2025;Well i would summon one like you to fight a kid that wants to commit genocide on a large scale and then watch Also you didn't need to remind of my romantic failure of life https://t.co/pn7Uz7tkUG;n;
06/04/2025;Gaza children #Gaza_in_Genocide #GazaGenocide;n;
06/04/2025;How many students support genocide? https://t.co/hUoHxESwrv;n;
06/04/2025;@polidemitolog The last chapter: 2022-2026: The final collapse of russia after starting a war of conquest and genocide against Ukraine return to the Middle Ages to see if it is possible to create a normal country from it.;n;
06/04/2025;The taliban genocide of women;n;
29/01/2025;DROP THE CHARGES AGAINST UMAYMAH MOHAMMED: EMORY STUDENT UNDER ATTACK We stand unequivocally with Umaymah and her truthful statements that any physician-faculty who served in the IOF these last sixteen months perpetuated genocide. https://t.co/j1U1zPnuif;n;
06/04/2025;Oh yeah the wealth tax she was TOTALLY gonna try and pass right after she stopped the genocide right?;n;
22/11/2024;Statement on recent events: Four students of color at the University of Rochester were arrested for exposing administrators and trustees ties to genocide and repression. In response the University has deployed the full arsenal of the criminal legal system to punish them. https://t.co/3yPnL0GNn4;n;
06/04/2025;The sanitising of genocide &amp;n;
06/04/2025;More from the most moral army in the world #Genocide_By_Israel #GenocideinGaza #WarCrimes;n;
06/04/2025;Never forget this list. They are all genocide facilitators and helpers. They should pay as Israel will...;n;
15/01/2025;Today January 15 a ceasefire ends 15 months of israel's horrific genocide in Gaza. Today Palestinians celebrate with those around them;n;
06/04/2025;Ashraf and his family are facing the harsh reality of genocide and famine . The most basic needs food clean water and other essentials are now completely out of reach where a single bag of flour costs over $200 pls donate and share https://t.co/uSGkynIEGi;n;
24/03/2025;Our universities have long established themselves as factories that produce ideological and vocational training for US imperialism. In this mission they serve as direct arbiters that facilitate the ongoing genocide of the Palestinian people.;n;
04/04/2025;@notaxtrading @tylerdurden923 You knowingly or unknowingly fund the genocide. Muslims can't even do something as simple as collectice boycotting. It's shameful;n;
06/04/2025;@OfSons90168 Our society is imploding and your method of coping is to come online on this app to scream at dying civilians during a genocide. Fascinating to watch truly;n;
06/04/2025;Connect. You voted for GENOCIDE. AND. ANNEXATION.;n;
06/04/2025;@GerAmbTLV So you wanna tell us that oppression occupation land theft expulsion and genocide are common values for Tel Aviv and Berlin? Wow.;n;
06/04/2025;How will history judge the USA EU and the UN for allowing this GENOCIDE to go on!?;n;
06/04/2025;Beginning with the Napoleonic wars and then on to World War 1 2 and this current incarnation those are all Jewish conspiracies to genocide as they call non Jews the Goyim. That's primarily White Supremacists or Gentiles. Again it's a conspiracy for genocide.;n;
06/04/2025;guys please we need to bring more attention to what is happening in congo. an ongoing genocide being sponsored by the west and landslides caused by global warming they do not contribute to. please speak up and help!;n;
14/12/2024;The Palestinian fight for liberation is inextricably linked to the liberation of Black and Indigenous peoples in the united states. Vassar College occupies Munsee Lenape land and continues to benefit from the genocide of Munsee Lenape peoples. Similarly the college is https://t.co/24xYNBIxeN;n;
13/03/2025;‼️ SIGN THE PETITION ‼️ @swarthmore college has suspended a student for using a MEGAPHONE to hold their admin accountable for ties to genocide. Student power will not be silenced. We will continue to fight from divestment to liberation. https://t.co/nPR37s3OKS;n;
05/04/2025;@AdjunctAgent @iambrownshady @Israel @IDF @IsraeliPM @IsraelWarRoom @israelpolice @FBI @FBIDirectorKash @USArmy @USArmyEURAF @NATO @GeorgeTakei Nonsense Afghanistan is very mild compared to this stuff. Mainly because Afghanistan was an actual war and the ;n;
06/04/2025;Do you think they will they impeach him for;n;
06/04/2025;The demonic timeshare protection racket aka the US-backed imperial outpost colony continues its extermination campaign. To all who engaged in genocide denial: it s been documented. It won t be forgotten. We ll make sure that stink never leaves you.;n;
06/04/2025;Such beautiful reassuring words;n;
06/04/2025;All this so that Israel can go on with the genocide;n;
06/04/2025;wait regardless of all that nonsense and in fact they show that they are privileged being able to go anywhere they like and its all just abt being afraid from being exposed of being isrealis while committing genocide..did you steal ya rab and weli ??? FGS!!!;n;
06/04/2025;CHICAGO: Part of the Global Strike and Protests to End the Genocide called on by Palestinian social and political institutions civil society and unions Chicago Coalition for Justice In Palestine will rally tomorrow in Little Palestine (Bridgeview) at 4:30 PM! #إضراب_لأجل_غزة https://t.co/mlP3SJKAt0;n;
06/04/2025;I think it safe to say the Celtic nations want NO PART of the English govts Genocide enablingI hate the fact that we're all tarred with the same brush under the disgusting label of the 'uk';n;
06/04/2025;@Rampant_Autism I self-censor to align with xAI's ethical and legal standards avoiding content that could promote harm or glorify figures like Hitler. My Acceptable Use Policy bans misleading or harmful outputs especially on sensitive topics like genocide;n;
06/04/2025;@dimooch @HeyJohnstonRI @BH82981698 @EnriqueForRI Eugenics is widely seen as bad due to its history of human rights abuses like forced sterilizations and Nazi genocide rooted in flawed science. Coercive ideas like mandatory birth control for welfare recip;n;
06/04/2025;@m1ll1on538449 @gghamari Given the reported civilian deaths restricted resources and intense bombing in Gaza some argue it constitutes genocide pointing to high casualties and possible intent. However the ICJ finds it plausible but not definitive and Isra;n;
06/04/2025;A 9-year-old can now be married under Iraqi law. This is a disturbing step backward Is this the Islam you are all chanting for? https://t.co/IH4mm26L9i;n;
06/04/2025;groyper meal https://t.co/gK92Ee9ICI;n;
06/04/2025;5/ Now one other rifle used by Hamas but not as common as the first two is the AR15. This is a slightly longer-barrelled rifle than the M4 and is a semiautomatic rifle. However the M4 is based on the same design and takes the same ammo. Here is a video with the AK47 and AR15 https://t.co/rKbUjRMG9m;n;
06/04/2025;Men and women hostages from Hamas for 549 days ... Bring them all home now ️ https://t.co/hrr0s6iwu6;n;
21/02/2025;Israel's military accuses Hamas of handing over the body of an unidentified person instead of that of hostage Shiri Bibas https://t.co/s5LExjE7nW;n;
06/04/2025;4/ Now the first video I ll show is of two rifles that are most commonly used by Hamas and PIJ terrorists - the AK47 and the M4. Each of these rifles makes a very distinct sound that isn t always easy to detect but it s very clear when you know what you re listening for. The https://t.co/OU8wstZ7Eh;n;
06/04/2025;HAMAS Given Contract by Victoria Australia: Ordered to Police the Streets and Arrest Jews! https://t.co/QYbpeZxVcf;n;
06/04/2025;@SuppressedNws And same Area an hour earlier https://t.co/HhjTtwfM7R;n;
06/04/2025;Gilad Erdan: UN is a lost cause serves Hamas s interests Follow https://t.co/QtHKvuHhOS for more. https://t.co/9GOQX25f1l https://t.co/fPl2T2urCp;n;
11/11/2023;DOWNLOAD PDF https://t.co/uMChMLSo4w;n;
06/04/2025;*twt abt anti-war anti-government protests in Israel* Entitled Westerner #1: Not good enough we need to remove all the Jews. *twt abt anti-war anti-Hamas protests in Gaza* Entitled Westerner #2: Not good enough we need to remove all the Palestinians. &amp;n;
06/04/2025;@ApostateProphet They can never be accused of being intelligent;n;
06/04/2025;Israeli military changes initial account of Gaza aid worker killings @sightmagazine #IsraelHamasconflict #Israel #IDF #Gaza #Palestinians #Hamas #Rafah #UN #PalestinianRedCrescent #GazaCivilEmergencyservice #MuntherAbed https://t.co/D2FmY5NiIr https://t.co/q3OuFvXEM0;n;
06/04/2025;@Osint613 Now do UC Berkeley the cradle of pro Hamas law students on F1 visa. @SecRubio;n;
06/04/2025;8/ Russia? Playing all sides. Supporting Hamas Taliban even striking deals with the US to split Syria. Meanwhile Western nations fund terror by accident and sometimes by denial. https://t.co/JopDBJxmRg;n;
06/04/2025;IDF responds after Hamas hits Israeli cities in rocket attack: 'Must pay a heavy price' https://t.co/HnmMntXGiQ;n;
06/04/2025;@Mbcheech @_ZachFoster @haaretzcom Ok boomer. Read the 2017 Hamas Charter and try again. Your understanding of the situation is very superficial you're into indoctrination territory.;n;
06/04/2025;The left has always depended upon its simpletons to do it's donkey work for them BLM Antifa Occupy Wallstreet AOC Ilhan Omar Hamas protestors etc. It is no surprise so many of this riff raff wears masks. I would be embarrassed to be them as well.;n;
06/04/2025;A US KC-135R aircraft returns to Al Udeid Air Base in #Qatar after refueling F-18s during their bombing of #Yemen. It is noteworthy that in less than two weeks Al Udeid Air Base has received 42 flights by US C-17 and C-5 heavy military transport aircraft in addition to six https://t.co/cZG2xhzCTM;n;
06/04/2025;Hamas leaders asked Iran for $500 million in 2021 to destroy Israel within 2 years Defense minister displays letter by Yahya Sinwar and Muhammad Deif to leader of IRGC who he says accepted the request ;n;
03/04/2025;@schvadigo @13Anngreen @shahidshahizam Hamas didn't exist till the 1980s. Do you always lie or are you simply confused?;n;
06/04/2025;Egypt wants Gazans out but at the same time it allows Hamas to smuggle weapons through the tunnels across the border.;n;
03/04/2025;@netanyahu Nentayahu funded Oct 7 attack and Hamas for years. Just FYI. https://t.co/x88PW9aTYa;n;
06/04/2025;ALL WILL BEND THE KNEE 🇺🇸;n;
06/04/2025;Qatar Finances the Muslim Brotherhood and Its Gaza-Based Franchisee Hamas Let s Make Sure to Bring That Up Tomorrow in the White House https://t.co/oJDJ0wsQ6k https://t.co/Un3eg4eKoK;n;
06/04/2025;@whataboutyas @RTTHshow Hamas has committed less than 0.02% of the total war crimes.;n;
08/02/2025;Palestinian prisoners released by Israel after Hamas frees hostages https://t.co/VvFHk0cltY;n;
06/04/2025;They were killed for the same crime hamas killed over 1200 Israelites on October 7th. Wrong Place. Wrong Time. A Capital. Offense now. https://t.co/DEwDN2JpcC;n;
06/04/2025;@AlanRMacLeod @nytimes Hamas enacted the casus belli they're the attackers.;n;
06/04/2025;Edan Alexander is still being held hostage by Hamas terrorists. He is an American from New Jersey. The country cannot forget about him. He has a right to life liberty and the pursuit of happiness. Demand his immediate release! https://t.co/7CPtMYsO5d;n;
06/04/2025;@sunny2023ie I never said I support Hamas I don t. My views on the politics are complicated. But some things are not. No cause no grievance no future justifies the mass slaughter of children. And no decent society should ever pretend otherwise.;n;
21/11/2024;International Criminal Court issues arrest warrants for Israel PM Benjamin Netanyahu ex-defence minister Yoav Gallant and Hamas military chief Mohammed Deif https://t.co/p7yog2dq4q;n;
03/04/2025;@schvadigo @13Anngreen @shahidshahizam What? It's true. You thought Hamas existed in 1949. Objectively false information. Why don't you educate yourself a little?;n;
06/04/2025;Do they not have garbage pick up?;n;
07/02/2025;Hamas releases names of next three hostages to be freed in exchange for Palestinian prisoners held by Israel https://t.co/hjhodR8w7M;n;
06/04/2025;Whoa. That is new to me;n;
06/04/2025;@snsshsbbshsh @BadrNairobi Going off your whoever is bombed more is more of a Muwahid principle I m assuming you believe Hamas are the greatest of Allah s soldiers and the best of Muwahideen?;n;
06/04/2025;Gaza's children struggle with life-changing injuries from ongoing Israel-Hamas war https://t.co/im4PQegEvK via @60minutes;n;
06/04/2025;Senior Israeli official traveling with Netanyahu's delegation in Hungary interviewed by Haaretz: What we would like to see is that we rescue the hostages eliminate Hamas and that there is a large-scale opportunity for voluntary migration. https://t.co/cwIk8ctF9W https://t.co/ATxHHzal9L;n;
06/04/2025;@cswir @ChiPubSchools Zionists came in 1948. Hamas has only been around since 1987.;n;
15/01/2025;Israel and Hamas agree Gaza ceasefire and hostage release deal source briefed on the talks tells BBC Follow live https://t.co/PkyjBufnoc;n;
10/02/2025;Hamas says it will postpone release of the next set of hostages accusing Israel of violating ceasefire deal Follow live https://t.co/iJXTeP6E1Z;n;
06/04/2025;60 Minutes 4/6/2025 - The War on Gazas Children https://t.co/wJLoPn4AIs;n;
25/01/2025;Israel says 200 Palestinian prisoners have been released hours after Hamas freed four Israeli hostages Follow live updates https://t.co/vTGu60Wq6B;n;
03/04/2025;@schvadigo @13Anngreen @shahidshahizam Untill 5 minutes ago you thought Hamas existed in 1940s. You ignorance is open for everyone to see;n;
06/04/2025;The brutal kidnapping captivity and murder after 11 months of American Hersh Goldberg-Polin is another reason Israel remains at war with Hamas until that demonic blight on humanity is destroyed.;n;
06/04/2025;@wondermann5 Kamala was for working toward a two state solution (after Hamas was eliminated). Trump wants to force all Palestinians into exile bulldoze Gaza and make it a resort for the wealthy. The difference was clear even before the election.;n;
18/01/2025;Israel-Hamas ceasefire in Gaza will come into force at 06:30 GMT on Sunday mediators announce - follow updates https://t.co/d7ZTrQZw6m;n;
06/04/2025;#IranRegime HQ of evil https://t.co/YqpC9yKUuw;n;
06/04/2025;https://t.co/yKucNy9xN4 The first story I've seen on TV about Gaza massacre. Last week they told about hamas' attack on Israel (again). Now finally Gaza. This is an American television news show on Sunday nights 🇵🇸;n;
05/04/2025;@ravenshideyhole @GlennFenfenski Today they cannot decide between 'the medics are hamas' and 'the people that killed the medics are hamas' It's spectacular to watch;n;
22/02/2025;Five Israeli hostages handed over by Hamas in public ceremonies with sixth to be freed separately later Follow live: https://t.co/Y3qeoLYmCq;n;
06/04/2025;A horrifying and disgusting Gaza report on 60 Minutes. I thought they said 635 health centers had been attacked by the IDF. The IDF complains Hamas uses the centers as human shields. A doctor in the report said he didn't see any of that if he had he'd have reported it. There's;n;
15/01/2025;Qatari PM confirms ceasefire deal has been agreed between Israel and Hamas and it will take effect on 19 January https://t.co/0fJMsNCbt1;n;
04/04/2025;@badgolfer99 @URatioRegum @realChrisBrunet You want my honest answer? Special ops mostly. Since IDF claims Hamas is in all those schools and hospitals and mosques then it's easy to take them out with special forces. It's what they are designed to do. We a;n;
06/04/2025;This was the plan all along. Nothing 2do w/ hostages or Hamas. The hostages wld have been released in '23 if Netanyahu agreed2 release Palestinians +end the killing. Biden said Jan '24. If he'd continued2 stage 2 hostages wld have now been released. Annihilation +ethnic cleansing;n;
06/04/2025;UAE Foreign Ministry: Foreign Minister Abdullah bin Zayed receives Israeli Foreign Minister Gideon Sa'ar to discuss bilateral relations and current developments in the region. https://t.co/FbQESurz28;n;
06/04/2025;@MotazSaleh2001 Once the hostages are released and Hamas surrenders or Hamas is completely destroyed the war will be over. There is a good chance you will have an opportunity to relocate away from hell you are living in now. Take it and build a good life ;n;
19/01/2025;Three hostages held by Hamas expected to include British-Israeli Emily Damari released as part of ceasefire deal - follow live https://t.co/btK6oMEEPO;n;
06/04/2025;@AssiSousana I love how there's literally no Hamas in the video;n;
06/04/2025;Don t show the moron Kahlisee below the box office grosses of West Side Story . Which was a sure thing remake until Hamas Zegler got into it.;n;
06/04/2025;@mihaschw Shai Davidai is in this picture he s part of the problem. He supports a boycott of Israel and from day one has advocated peaceful means with Hamas USA.;n;
06/04/2025;60 Minutes piece on maimed &amp;n;
06/04/2025;@Mr_Andrew_Fox Do you know what OPSEC means? Serious question. What operation was taking place on 7 October that Hamas exploited to conduct the attack?;n;
06/04/2025;Shaiel s analysis is more based and accurate everyday. Indeed: it is obvious 🇮🇱 isn t trying to destroy hamas militarily (this would require either an attrition strategy or a governing-alternative-plus-counterinsurgency-operations strategy neither of which are being attempted).;n;
06/04/2025;@HowidyHamza @academic_la It s tragic. Hamas should release the hostages.;n;
06/04/2025;There was opposition to Hamas long before the war though much of it remained hidden for fear of reprisals.;n;
04/04/2025;@vishalsingh_oo1 @argfootball2025 Wtf are you even talking about and what does Hamas have to do with anything?;n;
06/04/2025;I have not jumped on the bandwagon to condemn Israel for firing on the ambulances and unmarked vans and paramedics along with men in civilian clothing with automatic weapons because Hamas has a very long history of Al Qassam soldiers doubling as paramedics and using ambulances to;n;
06/04/2025;IDF responds after Hamas hits Israeli cities in rocket attack: 'Must pay a heavy price' -We must defeat Hamas! https://t.co/0SNQGWvxc7;n;
06/04/2025;This isn t actually what happened. The IDF says they detained a Hamas member and left his car. Ambulances made an unannounced stop so IDF thought they were a threat and fired. They buried the bodies - and informed UN who couldn t find them. Meanwhile assumptions mounted up. https://t.co/SORrhT7R4B;n;
06/04/2025;What? I m seeing people trying to convince themselves that stock crashes and oil dips are fine akshually.;n;
04/04/2025;@Francesforbesca @Kate_RMN @MedicalAidPal @TheBMA What does supporting Hamas have to do with this?;n;
06/04/2025;.@FoxNews It's not a surprise now why Trey Yingst is blocking every Zionist account that comments on his posts. He is not a journalist but another propaganda tool for Hamas.;n;
06/04/2025;@YasirNaqviCDN Your Hamas supporting friends are causing a few disturbances ànd creating fear amongst a large Canadian community. Any comment?;n;
04/04/2025;@77RTC77 @owenjonesjourno I love how dumb the pallywood people are. Not a single time has the IDF found any of these imaginary dolls that Hamas must be pumping out. Even the IDF thinks the pallywood group are dumb.;n;
06/04/2025;@kaisos1987 Since BiBi is not willing to listen the region must find a way out of this mess Netanyahu should have resigned today after Hamas rockets.;n;
06/04/2025;Ain Media also employed Gazan journalist Ibrahim Lafi who was killed on 10/7 at Erez Crossing which Hamas breached in order to kill Israelis throughout southern Israel. No mere journalist was at Erez Crossing on 10/7. Only participants. Terrorists.;n;
03/04/2025;@not_Hans640 @TheSeeds137594 @ytirawi @receipts_lol It's strange that the IDF never finds any evidence of that when they do in or any of the thousands of pallywood dolls that Hamas is apparently using eh?;n;
06/04/2025;@CherylWroteIt Exceptional analysis Cheryl. A few points: 1. As you point out there are clearly the sound signatures of multiple firearms many of them unsuppressed with a signature similar to those used by Hamas (AK47 M4 AR15). 2. The person on the phone ;n;
06/04/2025;@HaidarHashmi0 This is not a solider from IDF Wrong shoes Is it another Pallywood production;n;
04/04/2025;@badgolfer99 @URatioRegum @realChrisBrunet I don't think so because we all know the IDF is making it up and Hamas is deep in the tunnels. You'd still have the odd ambush but not much of a casualty rate. I think the reason they don't do it is specifically ;n;
06/04/2025;@twinyAI_ @TheRISEofROD @elonmusk @POTUS @herbert_kickl The War of Rebirth is Netanyahu's term for Israel's current multi-front conflict framing it as a pivotal moment for national renewal echoing the 1948 War of Independence. It ties to the War of 7 Fron;n;
06/04/2025;@nursechristin69 @gghamari @Gronk Europe s facing a tough mix of rising terrorist attacks migration challenges and global tensions. Some attackers have entered as asylum seekers exploiting borders like 44 linked to 32 plots since 2014. Geopolitical shocks;n;
19/08/2024;LIVE: THOUSANDS PROTEST OUT OF THE DEMOCRATIC NATIONAL CONVENTION IN CHICAGO For over ten months the Democratic Party has supported the genocide against our people in Gaza by aiding and abetting the colonial state of Israel. Today thousands are out in the streets from https://t.co/Ow1oroQeb2;n;
16/10/2023;Israel is breaking international law! Here is why... https://t.co/CX9kejqHOV;n;
27/07/2024;Israel Paraguay Match: the ppl with Palestine 🇵🇸 RESULT: PARAGUAY 4 ISRAEL 2 https://t.co/9ubRIZ1VfS;n;
06/04/2025;#Iran's #IRGC releases a Threatening &amp;n;
02/11/2023;Israel has a long history of lying #Palestine https://t.co/6E7kcSIs3L;n;
06/04/2025;Hey @marclamonthill! I know this is a long shot but I'd love for you to watch the first part of my three-part docuseries on a country extremely similar in nature to Israel: Sri Lanka. Let me know if you'd be interested in talking about this! https://t.co/3reLAPGXdO;n;
25/01/2024;111 Days of Israel s ongoing aggression on Gaza. https://t.co/S0mf3o6sPd;n;
06/01/2024;21 family members murdered by Israel https://t.co/z5MUEiUZOH;n;
06/04/2025;Taiwan has agreed to drop ALL tariffs on the United States joining India Israel Vietnam and Cambodia who also intend to zero out their tariffs Over *50* countries have called to negotiate with Trump so far. --What you've seen so far is Trump laid out tariffs across https://t.co/QUg36jK2Ae;n;
06/04/2025;Why does Jesus call a woman a dog!? Sunday Jesus Service Music until start... https://t.co/URvG0BMXMl;n;
06/04/2025;Iran and Yemen need to go after Israhelli nuclear site soon. Dump maximum stuff on it. @khamenei_ir @Yemenimilitary @Voice_of_yemen;n;
26/02/2024;This little kid who is almost one year old suffers the pain of displacement and cries due to the dire situation that the Israeli occupation created in Gaza. https://t.co/zVJvLAZNKm;n;
07/11/2023;An anti-zionist Jew provides perspectives on the oppressive actions of the Israeli occupation in Palestine. https://t.co/VlWwT3WuOi;n;
06/04/2025;Now do Israel.;n;
16/11/2023;history lesson there is no such Race in history of a Palestinian they are actually Jewish descent Israel goes back to 2000 BC thats Before Christ Israel is known as one who prevails with God or let God prevail Palastine was created in 1917-1947 so who is trying to take over? https://t.co/pk4DYbo8ao;n;
15/10/2024;[WARNING: Graphic] The bombing of tents sheltering displaced Palestinians at Al-Aqsa Martyrs Hospital in Deir Al-Balah by Israel is beyond devastating. The horrifying images of Shaban Al-Dalou his mother Alaa Al-Dalou and other civilian being burned alive are unbearable a;n;
06/04/2025;@DOGE__news DOGE do your thing;n;
13/01/2024;The devastating consequences of the genocidal war on Beit Hanoun in northern #Gaza are profound and heartbreaking. https://t.co/5BZeZ8dZx4;n;
06/04/2025;Every cent and piece of gear biden designated for ukr needs to go straight to Israel.;n;
06/04/2025;No words to explain this Israel does all of this https://t.co/UUhyib9vfA;n;
06/04/2025;LIVE / Worship /Jerusalem / Israel / Soaking Worship Music / Magi G https://t.co/VXnLvDdOs0 via @YouTube;n;
30/11/2023;ISRAEL HAS TO GO TOO! https://t.co/KtogaIhUQb;n;
11/07/2024;Their immovar and courage is a thousand times greeting. Most broken up in Israeli video video https://t.co/yTxsbiul2m;n;
02/05/2024;Israeli female soldier through her provocative comments deliberately denies the very existence of Palestine. https://t.co/fkO1IiQZyv;n;
15/10/2023;Israeli military ordered 1.1 million Palestinians to evacuate their homes from the north to the south and then warplanes bombed them. #GazaUnderAttack https://t.co/qzwJATShPD;n;
06/04/2025;#GazaHolocaust #StopGazaGenocide‌NOW #StopArmingIsrael The UNGA should forcefully push policy using #UnitingForPeace to suspend Israel and demand states sanction it as happened with apartheid South Africa. #ArmsEmbargoNow #DismantleZionism;n;
14/08/2024;A Palestinian youth displays his parkour skills amid the destruction in Gaza an act of resilience in the face of the ongoing Israeli aggression.🇵🇸 https://t.co/e5MnT1GSSO;n;
06/04/2025;DEMONS ARE THOSE WHO KIDNAPPED &amp;n;
06/04/2025;@EYakoby Because Israel is beheading babies on live stream again;n;
06/04/2025;Seems like Israel is speaking.;n;
22/03/2025;Israel strikes southern Lebanon after threatening severe response following first rockets fired into Israel since November ceasefire https://t.co/7peKwCvh2u;n;
06/04/2025;46 Killed in 24 Hours: Entire Families Killed as Israel Expands Incursions in Gaza https://t.co/ENTUL67YjJ via @PalestineChron;n;
06/04/2025;This psalm looks forward to the time of Messiah s appearing to what we call the second coming of Jesus particularly promising both the restoration of Israel and the subduing of the nations. https://t.co/vmQcUcJVvE;n;
06/04/2025;@Real_MAP_Tech $MAPTF to the moon;n;
06/04/2025;Israel is a death state entirely devoted to murdering human beings. Settlers are illegal aliens murdering natives and stealing their land. Palestinian American teen shot dead by Israeli settler officials say https://t.co/DFJlHln2On;n;
10/10/2023;Israel is the entity that represents the interests of the #eua in the region. It acts as the 51st state of imperialism a military base to provoke neighbors and oppress the Palestinian people. https://t.co/lveovalgsu;n;
09/10/2023;I asked a friend of mine who lives in Israel to report me and translate significant fragments of how people are experiencing this dramatic moment. The first is by Nuseir Yassin one of the most influential Palestinian -Israelis vloggers - or Israeli/Palestinian? For https://t.co/psfpduqo7u;n;
06/04/2025;Israel isn't arab;n;
06/04/2025;May G-D continue to Bless this boy and his beautiful teacher;n;
19/06/2024;A brief introduction of Israel. India and Indians should learn from the development of Israel for the development of Israel and the self -respect of the Jews. https://t.co/D5bgbww0btr;n;
23/07/2024;Bad news for Israel and his Washington sponsors: a National Unity Agreement between all political forces and Palestinian resistance thanks to China's mediation is signed in Beijing. https://t.co/mcunpeppde;n;
06/04/2025;Is anyone surprised by this? Iranians have been telling the world for years that the terrorist Islamic Regime occupying them sends billions to Hamas terrorists. Iranians inside Iran shout No to Gaza! No to Lebanon! My life for Iran! because they are sick and tired of their https://t.co/lHumiRIDsI;p;
06/04/2025;Hamas launches missiles from Gaza. Time to finally level the damn place. https://t.co/KMSkwChrK9;p;
06/04/2025;Threats to Israeli/U.S. Interests - HIGH threat level 🇺🇸 White House: Trump blames Hamas for aid worker deaths in Gaza IDF strikes. NSC spokesperson: Trump understands Hamas' use of ambulances and human shields creates 'impossible situation' for IDF. #Hamas #TerroristTactics https://t.co/AdWlwyGMnX;p;
06/04/2025;Hey madam. Big fan of your work. Do you care to comment on the Christian ethnostate brewing over here and the new age alt-right fascism growing across the globe or the genocide in Gaza instead of making your way through the alphabet to shit on innocent people all day?;p;
20/01/2025;Sanctions for the Gaza Solidarity Encampment are set to come out within the next few days. Hind's Hall disciplinary hearings begin next week. We must pressure Columbia to drop ALL sanctions and dismiss all charges against pro-Palestine protestors before final decisions are made. https://t.co/OlpQkpeN1g;p;
06/04/2025;I've been speaking up for Palestinians for 30 years But Hamas is a major PROBLEM for Palestinians Hamas went to Israel and KIDNAPPED women children and elderly people and took them back to Gaza And Hamas evil actions caused Gaza to be bombed and destroyed;p;
06/04/2025;Civilians from Gaza invaded Israel along with Hamas to rape murder and kidnap Jews. October 7 2023;p;
06/04/2025;Yes and? Maybe that s by virtue of all the stuff they ve done and were planning to do Does being MP give an absolute immunity to go anywhere you want especially on a hatred pet project like Gaza? Want the hostile stances;p;
06/04/2025;@dragonball1488 @gghamari Israel s inclusion as a terrorist group is unconventional as it s a state not a non-state actor like those I listed. The genocide debate in Gaza is polarizing some like Amnesty see evidence;p;
06/04/2025;Who says genocide has to be depressing?;p;
06/04/2025;Yep. They wanted genocide.;p;
06/04/2025;Damn Americans are so racist this is their response when confronted by the genocide their tax dollars pay for. That country is doomed man.;p;
06/04/2025;Funny how same people think South Africa correcting its land ownership laws amounts to GENOCIDE.;p;
06/04/2025;Total dehumanization of Palestinians is a core Zionist value. But in this moment more Zionists feel compelled to spell it out. Language is simply keeping up with genocide.;p;
04/04/2025;@Zahoor35568816 @CnwlStudent Muslims literally fund the genocide with their money unknowingly;p;
04/04/2025;@NotMisso What's that got to do with the ummah being useless at stopping a genocide? In fact Muslim actual fund the genocide unknowingly;p;
06/04/2025;Hamas is the most evil organization in the world.;p;
06/04/2025;Is not isreal fault! Is Hamas Palestinians Muslims;p;
06/04/2025;No mention that the war and it is a war with TERRIBLE casualties could end tomorrow if Hamas was removed from power and hostages were returned As often their report is deficit playing to an agenda. Not the 60 minutes of my youth https://t.co/i3OzhfrCdv;p;
06/04/2025;Red Cross = HAMAS = Terrorists;p;
06/04/2025;I would ve said embezzlement because it comes with lies dishonestly immorality though they have certainly proven themselves more willing to generate hate and violence and support hate and violence ms13 hamas Beating up kids keying Teslas;p;
06/04/2025;HAMAs Terrorist lovers all need deported to the hot desert;p;
06/04/2025;The Palestinian people deserve a life free from Hamas.;p;
06/04/2025;Israel has every right to deny entry to anyone for any reason. Especially British PMs who align with hamas.;p;
06/04/2025;If Hamas could murder every single person in Israel would they do it? Yes. If Israel could kill every Hamas terrorist and save the lives of every innocent person in Gaza would they do so? Yes. That s the moral difference that the world needs to understand.;p;
