conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username;;
1908976407142957448,Sun Apr 06 20:13:37 +0000 2025,0,When you read many terrorists and extremists account on what they posted on X daily esp when they justify their burning alive of Deborah Samuel in Sokoto you will realize we need to pray more for Israel to succeed in their mission.,1908976407142957448,,,en,,0,0,0,https://x.com/undefined/status/1908976407142957448,389539087,;;
1908926552655749286,Sun Apr 06 16:55:30 +0000 2025,83, For Ezra had prepared his heart to seek the law of the LORD and to do it and to teach in Israel statutes and judgments. Ezra 7:10 (KJV) _ Pray: Lord prepare my heart body and soul to receive Your Word cause me to tremble at Thy Word tonight. #MinisterIsaacAdinoyi,1908926552655749286,,,en,,0,6,9,https://x.com/undefined/status/1908926552655749286,304466970,;;
1908615818679623999,Sat Apr 05 20:20:46 +0000 2025,3,I stand by and pray for Israel.,1908615818679623999,,,en,,0,1,1,https://x.com/undefined/status/1908615818679623999,1597941565430939649,;;
1908542653085417731,Sat Apr 05 15:30:02 +0000 2025,1,Pray for continued unity among Believers in Israel.,1908542653085417731,,,en,,0,0,0,https://x.com/undefined/status/1908542653085417731,108677540,;;
1907620874980831306,Thu Apr 03 02:27:13 +0000 2025,1, Pray for the peace of Israel. ,1907620874980831306,,,en,,0,0,0,https://x.com/undefined/status/1907620874980831306,1671159531391569928,;;
1897920050989851105,Fri Mar 07 07:59:36 +0000 2025,597,Pray for Israel s strength as we face relentless evil. Seek God s protection for our warriors today! 🇮🇱 https://t.co/7IbTlFRs3U,1897920050989851105,https://pbs.twimg.com/media/GlbEOgpW4AA_W5s.jpg,,en,,7,61,108,https://x.com/undefined/status/1897920050989851105,1804690072555683840,;;
1908307517874332102,Fri Apr 04 23:55:41 +0000 2025,0,Christians aren't the smartest people because Israel had a hand in trying to kill Jesus and Christians believe that Jesus died on the cross and was resurrected from the dead but he never actually died. Then Christians teach to pray for Israel after Israel tried to kill Jesus.,1908307517874332102,,,en,,0,0,0,https://x.com/undefined/status/1908307517874332102,1592329585437310977,;;
1908839636333457900,Sun Apr 06 11:10:08 +0000 2025,10,Good morning Patriots. Please pray for our country and our leaders. Pray for the peace of Israel. https://t.co/Lcv67XDfAG,1908839636333457900,https://pbs.twimg.com/media/Gn2PiLtWsAAcX7g.jpg,,en,,0,1,1,https://x.com/undefined/status/1908839636333457900,1506273096839348227,;;
1908676470169375033,Sun Apr 06 05:33:17 +0000 2025,1,@Annchap43858665 Those are THE Worst https://t.co/ZJCZfYD5db,1908754865808969939,https://pbs.twimg.com/media/Gn1Cb4sXMAAIQQI.jpg,Annchap43858665,en,,0,0,0,https://x.com/undefined/status/1908754865808969939,1085354212303740929,;;
1711192039793012858,Mon Oct 09 01:29:09 +0000 2023,25668,The Bible instructs us to Pray for the peace of Jerusalem in Psalm 122. I am praying for Israel I pray that God will protect them from their enemies. Will you join me in this prayer?,1711192039793012858,,,en,,157,1122,3595,https://x.com/undefined/status/1711192039793012858,44945327,;;
1908895922764865998,Sun Apr 06 14:53:48 +0000 2025,0,JOHN 8 Jesus forgave the woman who committed Adultery But WARNED her to sin no more https://t.co/rZZPjOYFyK,1908895922764865998,https://pbs.twimg.com/media/Gn3CuYQW8AAQIF5.jpg,,en,,0,0,0,https://x.com/undefined/status/1908895922764865998,1085354212303740929,;;
1908092954901889383,Fri Apr 04 09:43:05 +0000 2025,562, Please pray for Israel ‼️ https://t.co/wN4JT6zsoJ,1908092954901889383,https://pbs.twimg.com/media/Gnrobi6bMAAVADk.jpg,,en,,6,91,140,https://x.com/undefined/status/1908092954901889383,828073375687798785,;;
1897196392692715745,Wed Mar 05 08:04:02 +0000 2025,924,Pray for Israel s triumph over evil in this existential fight. Rise up!🇮🇱 https://t.co/8UXEaz3LF4,1897196392692715745,https://pbs.twimg.com/media/GlQyD6PXAAAnoXJ.jpg,,en,,3,89,119,https://x.com/undefined/status/1897196392692715745,1804690072555683840,;;
1908317685059854596,Sat Apr 05 00:36:05 +0000 2025,2,Dear LORD We thank you for this day &amp;;
1908515424280453439,Sat Apr 05 13:41:50 +0000 2025,71,🇮🇱Please take a moment &amp;;
1842798597378621918,Sun Oct 06 05:26:37 +0000 2024,2766,Pray for Israel. Pray for the free world. Stand with us in hope and belief for peace and freedom. Share your prayers or thoughts for peace in the comments. 🇮🇱 https://t.co/Fccmmhdqb0,1842798597378621918,https://pbs.twimg.com/media/GZLvjV3WcAAw_DE.jpg,,en,,22,303,449,https://x.com/undefined/status/1842798597378621918,1804690072555683840,;;
1908106638717776128,Fri Apr 04 10:37:28 +0000 2025,0,Imagine how peaceful the world would become overnight if Israel and Iran both turned each other into ash &amp;;
1908844029921337507,Sun Apr 06 11:27:35 +0000 2025,8,As you mark another year of greatness I pray for more wins deeper joy and endless opportunities to walk in your purpose. You ve only scratched the surface of all you re destined to become. The world is your oyster go out there and claim the pearls.,1908844029921337507,,,en,,0,1,0,https://x.com/undefined/status/1908844029921337507,1818790000487460865,;;
1892996672755565031,Fri Feb 21 17:55:51 +0000 2025,236,Pray for Israel it has been a tough week. Between the lies from Hamas their murder and barbaric coffin parade of hostages and the suspected terrorist attack outside of Tel Aviv Israel and the Jewish people need our prayers and the comfort of God.,1892996672755565031,,,en,,1,6,51,https://x.com/undefined/status/1892996672755565031,18958999,;;
1908142395641966764,Fri Apr 04 12:59:33 +0000 2025,0,Israel at War Weekly News Review April 4 2025 To God be the Glory. Great Things He Hath Done Pray for the Peace of Jerusalem &amp;;
1908303023954395217,Fri Apr 04 23:37:50 +0000 2025,0,Turkey Doesn t Want a Conflict With Israel Netanyahu Vows to Smash Iran s Axis To God be the Glory. Great Things He Hath Done Pray for the Peace of Jerusalem &amp;;
1908937186600505466,Sun Apr 06 17:37:46 +0000 2025,0,Israel at War Live Broadcast April 6 2025 To God be the Glory. Great Things He Hath Done Pray for the Peace of Jerusalem &amp;;
1908192686584258822,Fri Apr 04 16:19:23 +0000 2025,2,Israel at War Swords of Iron Day 546 News Update 04.04.25 To God be the Glory. Great Things He Hath Done Pray for the Peace of Jerusalem &amp;;
1710611367651156074,Sat Oct 07 11:01:46 +0000 2023,211,PRAY FOR ISRAEL 🇮🇱 PRAYING PSALM 91 YHVH COVERS HIS PEOPLE DIRECTLY. IN THE MIGHTY NAME OF YESHUA HAMASHIACH PRAY WITHOUT CEASING #Repost @hnaftali ・・・ Mosques in Jerusalem incite for war against Israel. https://t.co/LYB9iybz5l,1710611367651156074,https://pbs.twimg.com/amplify_video_thumb/1710611286159986688/img/c80opGyGgUPJhF2b.jpg,,en,,4,15,66,https://x.com/undefined/status/1710611367651156074,32626129,;;
1908896972351934718,Sun Apr 06 14:57:58 +0000 2025,0,PHILLIPPIANS 3 Not that I have secured it already not yet reached my goal Still pursuing the Prize Be Faithful unto Death I kept the Faith I finished the Race https://t.co/JuJBxHLDaP,1908896972351934718,https://pbs.twimg.com/media/Gn3DrgHXUAAn5dE.jpg,,en,,0,0,0,https://x.com/undefined/status/1908896972351934718,1085354212303740929,;;
1908619648964133052,Sat Apr 05 20:35:59 +0000 2025,2,#فلسطین_ابابیل_کا_منتظر @TM__SOW Dr. Hussam Abu is in Israel custody for curing Gazans please pray for his safety. https://t.co/I1y8fNitZc,1908619648964133052,https://pbs.twimg.com/media/GnzHdH9XEAAMsI3.jpg,,en,,0,0,5,https://x.com/undefined/status/1908619648964133052,2778455432,;;
1908982137551831547,Sun Apr 06 20:36:23 +0000 2025,20,Israel issues evacuation orders under threat of bombing Gaza In the middle of the night in the bitter cold and at the mercy of missiles and bombs families flee abandoning their possessions homes and tents in fear of death Please pray for us 🇵🇸 https://t.co/mDwzBbkFq6 https://t.co/5HEP02Ctol,1908982137551831547,https://pbs.twimg.com/media/Gn4RIzLXsAA-E1-.jpg,,en,,0,0,16,https://x.com/undefined/status/1908982137551831547,1790580753874509825,;;
1908798055727689889,Sun Apr 06 08:24:54 +0000 2025,1,We are Helpless. We've no choice but to Pray for ALLAH's Wrath upon Israel &amp;;
1898985415538851908,Mon Mar 10 06:32:59 +0000 2025,1285,Pray for us the people of Israel enduring with unbreakable resolve. Share your voice stand with us now.🇮🇱 https://t.co/NGVPvqZRPM,1898985415538851908,https://pbs.twimg.com/media/GlqNK1WWoAA2iaW.jpg,,en,,6,145,172,https://x.com/undefined/status/1898985415538851908,1804690072555683840,;;
1908890350166458697,Sun Apr 06 23:08:16 +0000 2025,0,@Cokedoutjones @MattMMPLS @Chadwick_Moore Oh look. Another goat fucker https://t.co/e49SF92HlA,1909020360814788795,https://pbs.twimg.com/media/Gn4z0PVagAAdhg-.jpg,Cokedoutjones,en,,0,1,0,https://x.com/undefined/status/1909020360814788795,1567198186972008448,;;
1908748156315054438,Sun Apr 06 05:06:37 +0000 2025,13,AS YOU WORSHIP GOD TODAY REFLECT ️ AND PRAY When has someone s hospitality helped you? How can you serve others today and help meet their practical needs?..️ Dear God thank You for those who ve shown hospitality to me. Please show me how to serve others in love. https://t.co/AVOlimft7x,1908748156315054438,https://pbs.twimg.com/media/Gn08UzFXYAAuXYX.jpg,,en,,0,10,2,https://x.com/undefined/status/1908748156315054438,1184424309902721025,;;
1908112189141004416,Fri Apr 04 10:59:31 +0000 2025,0,Pray for the peace of Israel. Thus says the Lord Pray for the peace of Jerusalem: they shall prosper that love thee . #ProphetElvisMbonye,1908112189141004416,,,en,,0,0,0,https://x.com/undefined/status/1908112189141004416,1264653773940678657,;;
1907963652826660948,Fri Apr 04 01:09:17 +0000 2025,703,InshAllah Syria will rise up Inshallah the entire region will I don t know how or when but I pray for it Israel must be stopped,1907963652826660948,,,en,,2,41,113,https://x.com/undefined/status/1907963652826660948,1373746318141747200,;;
1908432590316724348,Sat Apr 05 08:12:41 +0000 2025,6,REFLECT ON THESE QUESTIONS ️ AND PRAY In contrast to time for praying or reading Scripture what vies for your attention? What changes can you make to keep technology from becoming an idol?️ Dear God You alone are worthy of my praise. Nothing compares to You. https://t.co/glpsPhKL1X,1908432590316724348,https://pbs.twimg.com/media/GnwdUXLWEAAjarU.jpg,,en,,0,6,2,https://x.com/undefined/status/1908432590316724348,1184424309902721025,;;
1908657263503696283,Sat Apr 05 23:05:27 +0000 2025,3,Israel is a terrorist State... Pray for Palestine.... https://t.co/q4sZXzhwx0,1908657263503696283,https://pbs.twimg.com/amplify_video_thumb/1908252075084898304/img/5A6buqkaA3xIzUdR.jpg,,en,,0,0,3,https://x.com/undefined/status/1908657263503696283,811988151833161729,;;
1908791501519224964,Sun Apr 06 07:58:52 +0000 2025,0,John 4:22 NLT ...... for salvation comes through the Jews. Psalm 122:6-7 KJV Pray for the peace of Jerusalem(Israel): they shall prosper that love thee. [7] Peace be within thy walls and prosperity within thy palaces. GOD BLESS ISREAL!!! 🇮🇱,1908791501519224964,,,en,,0,0,0,https://x.com/undefined/status/1908791501519224964,329558564,;;
1908944613110349902,Sun Apr 06 18:15:31 +0000 2025,4,@IDF Pray for Israel,1908946687210525067,,IDF,en,,0,12,0,https://x.com/undefined/status/1908946687210525067,1450485367199649793,;;
1907841390933061927,Thu Apr 03 17:03:28 +0000 2025,0,Israel at War Swords of Iron Day 545 News Update 03.04.25 To God be the Glory. Great Things He Hath Done Pray for the Peace of Jerusalem &amp;;
1907834854164803841,Thu Apr 03 16:37:29 +0000 2025,0,Israel at War Live Broadcast April 02 2025 To God be the Glory. Great Things He Hath Done Pray for the Peace of Jerusalem &amp;;
1908929623943258338,Sun Apr 06 17:07:43 +0000 2025,0,News Flash War Day 548 April 06 2025 Netanyahu Heads for Washington While the IDF Eliminates the Bibas Kidnappers in Airstrikes To God be the Glory. Great Things He Hath Done Pray for the Peace of Jerusalem &amp;;
1907692761479872550,Thu Apr 03 07:12:52 +0000 2025,1,My God. I pray everyday Israel suffer a worse fate for what they've done. Same with our so-called leaders¡^№^,1907692761479872550,,,en,,0,0,0,https://x.com/undefined/status/1907692761479872550,1184791580,;;
1908970848326971796,Sun Apr 06 21:54:04 +0000 2025,0,@ScottRo83866595 ️ Bring me home all that shrimp!! Hot babe you got there too https://t.co/Mn0ZYCWPw1,1909001686380872182,https://pbs.twimg.com/media/Gn4i6vdboAA7LUm.png,ScottRo83866595,en,,0,0,0,https://x.com/undefined/status/1909001686380872182,1567198186972008448,;;
1908042273377656848,Fri Apr 04 06:21:42 +0000 2025,12,︎ Shabbat Shalom friends! May the Most High bless you &amp;;
1710977294175527187,Sun Oct 08 11:15:50 +0000 2023,1285, Pray for the peace of Jerusalem! May they be secure who love you! Peace be within your walls and security within your towers! -Psalm 122:6 7 I will bless those who bless you and him who dishonors you I will curse -Genesis 12:3 #prayforisrael #israel https://t.co/iBZJnuQu8h,1710977294175527187,https://pbs.twimg.com/media/F76csbxWwAA43Ml.jpg,,en,,9,107,276,https://x.com/undefined/status/1710977294175527187,27768807,;;
1908090538311708865,Fri Apr 04 09:33:29 +0000 2025,1,Damn you Israel. I pray for retribution with the end of Israel. Jews are the 21st century Nazis.,1908090538311708865,,,en,,0,0,0,https://x.com/undefined/status/1908090538311708865,1569615375725383681,;;
1909019273210818576,Sun Apr 06 23:03:57 +0000 2025,1,Another MAGA Bot.,1909019273210818576,,,en,,1,0,0,https://x.com/undefined/status/1909019273210818576,1567198186972008448,;;
1908925406947783062,Sun Apr 06 16:50:57 +0000 2025,0,The roots matter! For a while the roots of this tree philodendron gave the appearance it was healthy through the leaves. Then slowly it yellowed. When I pulled it the roots were gone. Israel is the roots of Christianity 🇮🇱 and she matters to God and Jesus. So pray for Israel! https://t.co/uXUCK6KMgf,1908925406947783062,https://pbs.twimg.com/media/Gn3dimTWUAA-D6_.jpg,,en,,0,0,0,https://x.com/undefined/status/1908925406947783062,614040809,;;
1908291185699152305,Fri Apr 04 22:50:47 +0000 2025,0,Ceasefire isn't what i considered as a solution in Gaza. I only pray for destruction falling and horrific death to israel. What kind of peace deal are we going to see again? They killed and bombed thousands and thousands of women and children. After all this they are gonfree.,1908291185699152305,,,en,,0,0,0,https://x.com/undefined/status/1908291185699152305,1524463369935368193,;;
1908906977054646763,Sun Apr 06 15:37:43 +0000 2025,8,Pray for Israel The Lord s Prayer Our Father in heaven reveal to Israel Your loving faithful and personal Fatherhood. May Your holy name be worshiped in Your holy land. May Your kingdom come in purity and power and Your will be done in Israel as it is in heaven. Give,1908906977054646763,,,en,,0,0,3,https://x.com/undefined/status/1908906977054646763,1725904214570733568,;;
1908462650205626880,Sat Apr 05 10:12:07 +0000 2025,1,Pray for its repentance. Yahweh must be its center for blessings to come. I pray for Israel's peace but I also know what it requires. It must turn to God.,1908462650205626880,,,en,,0,0,1,https://x.com/undefined/status/1908462650205626880,1778873083497222144,;;
1907624514571178257,Thu Apr 03 02:41:40 +0000 2025,0,Please continue to pray for the people in Ukraine and Israel as bombings continue. Pray for God to call all souls to Him to come to a saving knowledge of Jesus Christ. Please pray the same for our leaders.,1907624514571178257,,,en,,0,0,0,https://x.com/undefined/status/1907624514571178257,180063894,;;
1908971977978921222,Sun Apr 06 19:56:01 +0000 2025,0,Pray for Israel,1908971977978921222,,,en,,0,0,0,https://x.com/undefined/status/1908971977978921222,1816145732799168512,;;
1908560978104529281,Sat Apr 05 16:42:51 +0000 2025,0,I pray for Israel all the time.,1908560978104529281,,,en,,0,0,0,https://x.com/undefined/status/1908560978104529281,1009448903886999552,;;
1908695064668262664,Sun Apr 06 01:35:39 +0000 2025,0,And God with the Father,1908695064668262664,,,en,,0,0,0,https://x.com/undefined/status/1908695064668262664,1085354212303740929,;;
1876348006670242248,Mon Jan 06 19:20:00 +0000 2025,231,Pray for Israel;;
1712438213548400829,Thu Oct 12 12:01:00 +0000 2023,873,Let's remain in constant prayer for Israel daily! Father we declare Zechariah 12:5 'The people of Jerusalem are strong because the Lord Almighty is their God. #Israel #prayer #PrayForIsrael https://t.co/HrgaMl9ESR,1712438213548400829,https://pbs.twimg.com/media/F8O-TExXsAAm16R.jpg,,en,,9,98,155,https://x.com/undefined/status/1712438213548400829,27768807,;;
1908833124332573170,Sun Apr 06 10:44:15 +0000 2025,8,Please pray for Gaza innocent people's Israel destroy Gaza City. Where is humanity? Gaza Needs helps. #Gaza calling for Help https://t.co/p0FgDHFNQF,1908833124332573170,https://pbs.twimg.com/media/Gn2JnBFXkAAtyYj.jpg,,en,,3,2,7,https://x.com/undefined/status/1908833124332573170,1759597142929293312,;;
1861199738693115983,Tue Nov 26 00:06:11 +0000 2024,1317,Even with fearful generals and political leaders our military is amazing our nation is resilient and strong and we can only lean on the real peace maker - the God of Israel. He sent us this reminder today as could be seen from Lebanon. The famous Hebrew prayer says: עושה https://t.co/xInq1YuFJG,1861199738693115983,https://pbs.twimg.com/media/GdRPS5waoAAup3k.jpg,,en,,7,77,251,https://x.com/undefined/status/1861199738693115983,1361917627921227778,;;
1908949579573149938,Sun Apr 06 21:42:07 +0000 2025,3,@LionsOfZion_ORG We pray for Israel ️️️️️ https://t.co/f4rzn8T9H8,1908998680591421542,https://pbs.twimg.com/tweet_video_thumb/Gn4gLf4WkAA0GV7.jpg,LionsOfZion_ORG,en,,0,2,0,https://x.com/undefined/status/1908998680591421542,259159517,;;
1908760784303186195,Sun Apr 06 05:56:48 +0000 2025,1,Hears Jesus's Words AND DOES THEM https://t.co/fmRSGgxXuv,1908760784303186195,https://pbs.twimg.com/media/Gn1H0XvXwAA9v9I.jpg,,en,,0,0,0,https://x.com/undefined/status/1908760784303186195,1085354212303740929,;;
1849996672778059848,Sat Oct 26 02:09:12 +0000 2024,667,Pray for Israel. Pray for the IDF. Pray for the protection of God s covenant people. Pray for the end of Iran s rotten regime. 🇮🇱,1849996672778059848,,,en,,3,55,107,https://x.com/undefined/status/1849996672778059848,1435362109517357060,;;
1908228351049031767,Fri Apr 04 18:41:06 +0000 2025,7,Such a beautiful starry night in lahore...makes me pray for the downfall and destruction of Israel and it's doggy America,1908228351049031767,,,en,,0,1,0,https://x.com/undefined/status/1908228351049031767,1683446592181772288,;;
1908843166360633649,Sun Apr 06 11:24:10 +0000 2025,0,Father God we pray for the peace of Jerusalem may peace be within your walls and security within Israel in Jesus Name be safe secure and prosper. Romans 11:26;;
1839682021590700458,Fri Sep 27 15:02:28 +0000 2024,2964,This Shabbat we pray for the safe return of our loved ones held hostage in Gaza. We pray for our brothers and sisters in northern Israel enduring relentless rocket fire. We pray for the safety and strength of our brave men and women in uniform protecting our homeland. https://t.co/XZUH35tuPU,1839682021590700458,https://pbs.twimg.com/media/GYfcjRpXoAEtimD.jpg,,en,,23,164,423,https://x.com/undefined/status/1839682021590700458,52660746,;;
1841169744302371044,Tue Oct 01 17:34:08 +0000 2024,659,My prayers are with the people of Israel as they face Iran s attack that doesn t distinguish between Muslims Christians or Jews. Israel is fighting for its very existence and just as King David pursued his enemies to achieve total victory Israel must do the same. חזק ואמץ https://t.co/WDAsiXJp3U,1841169744302371044,https://pbs.twimg.com/media/GY0mHKJWAAoz5gr.jpg,,en,,3,51,102,https://x.com/undefined/status/1841169744302371044,31349925,;;
1841485952130117783,Wed Oct 02 14:30:38 +0000 2024,254,Today and everyday we pray for Israel. 🇮🇱 As we welcome this new year we pray for peace and healing in the Holy Land. Psalm 121 #StandwithIsrael https://t.co/dnwmSgT6i4,1841485952130117783,https://pbs.twimg.com/media/GY5FtuDXYAEVYsK.jpg,,en,,1,26,31,https://x.com/undefined/status/1841485952130117783,914815520842616834,;;
1908759397897040089,Sun Apr 06 05:51:18 +0000 2025,4,Repent of your sins AND believe in the Gospel https://t.co/neFM9vlw4t,1908759397897040089,https://pbs.twimg.com/media/Gn1Gjq8XwAApzAj.jpg,,en,,0,0,1,https://x.com/undefined/status/1908759397897040089,1085354212303740929,;;
1909032657746350179,Sun Apr 06 23:57:08 +0000 2025,0,Jesus and the Day He Returns Come like a thief in the night https://t.co/geoiUy1XDr,1909032657746350179,https://pbs.twimg.com/media/Gn4_FcgXYAAXHfD.jpg,,en,,0,0,0,https://x.com/undefined/status/1909032657746350179,1085354212303740929,;;
1907968325272928597,Fri Apr 04 01:27:51 +0000 2025,9,41. Moreover concerning a stranger that is not of thy people Israel but cometh out of a far country for thy name's sake;;
1710646590849904876,Sat Oct 07 13:21:44 +0000 2023,1227,We should be praying today for Israel like never before! Since this morning the State of Israel has been at war! Let's remember that God s eternal purpose is to bless the world through Israel Our Savior is a Jewish Savior -what a gift Israel has given us!! In the current https://t.co/Ua44HxQwAj,1710646590849904876,https://pbs.twimg.com/media/F71vLz_WYAAeXOY.jpg,,en,,22,121,362,https://x.com/undefined/status/1710646590849904876,1467903721673744392,;;
1907491471185555467,Wed Apr 02 17:53:00 +0000 2025,14,this is not aimed at anyone in particular i just wanna put it out there again. i pray the lord u're not glossing over this section of my ccard im so serious this is not a safe space for zionists and israel sympathizers i WILL ACTUALLY be biting ur head off https://t.co/nRDXlt3e0a,1907491471185555467,https://pbs.twimg.com/media/GnjFYhuWoAA4s4z.jpg,,en,,1,2,4,https://x.com/undefined/status/1907491471185555467,1321764538774151169,;;
1841160553865289793,Tue Oct 01 16:57:37 +0000 2024,356,Almighty God we ask that You defend Israel s cause and intervene on her behalf for You are a strong tower of defense for those who love You. https://t.co/033qaVdOBm,1841160553865289793,https://pbs.twimg.com/media/GY0dvn0XsAE7IVt.jpg,,en,,7,23,98,https://x.com/undefined/status/1841160553865289793,26834339,;;
1908964314968371695,Sun Apr 06 19:25:34 +0000 2025,11,Praying and wishing for Israel downfall ... I pray it disappears from the face of the earth and all the monster's involved disappears with it .....,1908964314968371695,,,en,,0,0,1,https://x.com/undefined/status/1908964314968371695,1256901537080791040,;;
1904033711412203549,Mon Mar 24 22:05:31 +0000 2025,1,@ihm_mb @mehdirhasan Yes they do and this is why there are groups of hundreds of thousands of Israelis that make fun of dead children on telegram. I've never seen anything quite like it. Jews could pray just fine for centuries in the holy land pre Zionism so your point is moot,1904293527959323002,,ihm_mb,en,,0,1,0,https://x.com/undefined/status/1904293527959323002,1841113170229776389,;;
1862792962175811910,Sun Dec 01 14:57:14 +0000 2024,0,@DajanZe No I'm american. I just know the story is fake because no such announcement was ever made in Saudi and everyday tens of thousands of mosques pray for Palestine. ,1863235918842195977,,DajanZe,en,,0,1,0,https://x.com/undefined/status/1863235918842195977,1841113170229776389,;;
1844013349841080467,Wed Oct 09 13:55:58 +0000 2024,1,@MintPressNews Was he praying or trying to preach to rally people? In mecca it's a huge difference. People can pray for whoever they want but if you start preaching and holding flags trying to rally people it is an offence legally speaking.,1844013943112802674,,MintPressNews,en,,0,0,0,https://x.com/undefined/status/1844013943112802674,1841113170229776389,;;
1724563264808550597,Tue Nov 14 23:01:37 +0000 2023,299,Have you wondered how to pray for Israel right now? Check out this amazing column from my friend @JoelCRosenberg who gives us Biblical insights on how to pray for our Jewish friends and the nation Israel right now. https://t.co/q3RODYKs4j,1724563264808550597,,,en,,2,9,84,https://x.com/undefined/status/1724563264808550597,19353402,;;
1862792962175811910,Sun Dec 01 14:23:59 +0000 2024,1,@DajanZe This is a fake story everyday the mosques pray for Palestine. Just this Friday I was in one. Why do you believe western propganda pieces without any basis in reality?,1863227549402227084,,DajanZe,en,,0,1,0,https://x.com/undefined/status/1863227549402227084,1841113170229776389,;;
1841159883611103271,Tue Oct 01 16:54:58 +0000 2024,5218,Pray for Israel. We must stand shoulder-to-shoulder with our ally. 🇺🇸🇮🇱,1841159883611103271,,,en,,118,1923,328,https://x.com/undefined/status/1841159883611103271,2856787757,;;
1779264092806525215,Sat Apr 13 21:43:11 +0000 2024,265, Please pray: For the first time ever Iran has launched a direct attack on israel. UAVs and cruise missiles are on their way to Israel. When the enemy comes in like a flood The Spirit of the Lord will lift up a standard against him. Isaiah 59:19 Behold He who keeps https://t.co/ib8mg5AHoQ,1779264092806525215,https://pbs.twimg.com/media/GLE3QnyXIAAynTg.jpg,,en,,4,32,91,https://x.com/undefined/status/1779264092806525215,19900330,;;
1909004975939658235,Sun Apr 06 23:33:25 +0000 2025,1,@JamesHu27192912 Accident my ass. Praying for Kentucky ️,1909026688526418232,,JamesHu27192912,en,,0,0,0,https://x.com/undefined/status/1909026688526418232,1567198186972008448,;;
1719457968096469465,Tue Oct 31 20:55:00 +0000 2023,544,PRAYER FOR ISRAEL: Father we declare joy over the Jewish people according to Psalm 30:5 and strength according to Nehemiah 8:10. In the name of Jesus! #Israel #prayforisrael https://t.co/QXbMdIKT7n,1719457968096469465,https://pbs.twimg.com/media/F9xDxrFXgAAY4cG.jpg,,en,,2,49,103,https://x.com/undefined/status/1719457968096469465,27768807,;;
1908380513603051950,Sun Apr 06 05:22:54 +0000 2025,0,@Jesuslamb33 @ChristIsComing5 Stay Awake praying at all times for the Strength to SURVIVE all that is going to happen https://t.co/bHmJXAgBUz,1908752251549606242,https://pbs.twimg.com/media/Gn1ADswXMAA_Xur.jpg,Jesuslamb33,en,,0,0,0,https://x.com/undefined/status/1908752251549606242,1085354212303740929,;;
1908862620238569585,Sun Apr 06 15:48:08 +0000 2025,0,@davidicke So you're ok with them firing at our ships? ,1908909597433213097,,davidicke,en,,0,1,0,https://x.com/undefined/status/1908909597433213097,1527464563645599756,;;
1841168299171987689,Tue Oct 01 17:28:24 +0000 2024,846,Israel is being barraged from missiles fired from Iran across their nation. Iran has long been a supporter of terrorism and terrorist organizations like Hamas and Hezbollah. Pray for the safety and protection of the people of Israel. the Bible tells us to Pray for the peace of,1841168299171987689,,,en,,9,22,175,https://x.com/undefined/status/1841168299171987689,19353402,;;
1841175141973147782,Tue Oct 01 17:55:35 +0000 2024,667,Pray for Israel. Pray for the Land of Jacob!🇮🇱 Keep the Land of God in your prayers! May YHWH protect His land from those that seek to destroy her! The Lord will prevail! Israel will prevail! https://t.co/gZqNmgIn2i,1841175141973147782,https://pbs.twimg.com/media/GY0rB2hWcAEewKn.jpg,,en,,16,45,68,https://x.com/undefined/status/1841175141973147782,1365378616108978187,;;
1905658918249893934,Fri Mar 28 16:31:06 +0000 2025,330,As we face these difficult times let's come together in unity and strength. Praying for peace and protection for all in Israel. 🇮🇱 https://t.co/emEE6nw4GH,1905658918249893934,https://pbs.twimg.com/media/GnJCr9EWoAA5uT3.jpg,,en,,2,43,79,https://x.com/undefined/status/1905658918249893934,1804690072555683840,;;
1890820895729459512,Sat Feb 15 17:50:05 +0000 2025,264,Israel: Pray that Christians in Israel will be witnesses to God's love in a region dominated by hatred and extremism. https://t.co/YbtoB4YbY7,1890820895729459512,https://pbs.twimg.com/media/Gj2LkVEXsAA8z3l.jpg,,en,,7,9,98,https://x.com/undefined/status/1890820895729459512,43343869,;;
1908760393956110548,Sun Apr 06 05:55:15 +0000 2025,0,If they refuse Jesus God has a terrible plan for them But it was not His Will that anyone should perish https://t.co/HdS1iAGu4a,1908760393956110548,https://pbs.twimg.com/media/Gn1HdrWWUAAn6LZ.jpg,,en,,0,0,0,https://x.com/undefined/status/1908760393956110548,1085354212303740929,;;
1838594638707310824,Tue Sep 24 15:01:35 +0000 2024,278,5 Ways You Can Pray for Israel Today 🇮🇱 https://t.co/xmAk6I2B6r,1838594638707310824,,,en,,4,43,52,https://x.com/undefined/status/1838594638707310824,619400667,;;
1835364730023575927,Sun Sep 15 17:07:05 +0000 2024,269,Israel (including West Bank &amp;;
1908918645109244131,Sun Apr 06 16:24:05 +0000 2025,0,Realize this conflict over Israel is spiritual. Pray for wisdom regarding Israel. Zechariah 12:3 On that day when all the nations of the earth are gathered against her I will make Jerusalem an immovable rock for all the nations. All who try to move it will injure themselves.,1908918645109244131,,,en,,0,0,0,https://x.com/undefined/status/1908918645109244131,3184713061,;;
